"","FanDuelID","Date","W","QS","SO","ER","IP"
"59963",16982,"2017-08-13",0,0,1,0,0.66
"59964",16982,"2017-08-12",0,0,1,0,0.33
"59965",16982,"2017-08-10",0,0,1,0,1
"59966",16982,"2017-08-08",0,0,1,1,1.33
"59967",16982,"2017-08-05",1,0,2,0,2
"59968",16982,"2017-08-01",0,0,1,0,1
"59969",16982,"2017-07-31",0,0,0,1,0.66
"59970",16982,"2017-07-27",0,0,2,1,1
"59971",16982,"2017-07-25",0,0,0,0,1
"59972",16982,"2017-07-24",0,0,1,0,1
"59973",16982,"2017-07-22",0,0,1,0,0.33
"59974",16982,"2017-07-20",0,0,2,0,1.33
"59975",16982,"2017-07-17",1,0,1,0,1
"59976",16982,"2017-07-16",0,0,0,0,1.33
"59977",16982,"2017-07-09",0,0,1,2,1
"59978",16982,"2017-07-06",0,0,2,1,1.33
"59979",16982,"2017-07-04",0,0,2,0,1
"59980",16982,"2017-07-03",0,0,1,2,0.33
"59981",16982,"2017-06-30",0,0,1,0,1
"59982",16982,"2017-06-29",0,0,1,0,1
"59983",16982,"2017-06-27",0,0,1,0,1
"59984",16982,"2017-06-23",0,0,1,3,1
"59985",16982,"2017-06-21",0,0,1,0,1
"59986",16982,"2017-06-17",0,0,1,0,1
"59987",16982,"2017-06-16",0,0,1,0,1
"59988",16982,"2017-06-11",0,0,2,0,1
"59989",16982,"2017-06-07",1,0,1,0,1
"59990",16982,"2017-06-06",0,0,0,0,1
"59991",16982,"2017-06-02",0,0,2,1,0.66
"59992",16982,"2017-06-01",0,0,0,0,0.66
"59993",16982,"2017-05-30",0,0,1,1,1
"59994",16982,"2017-05-27",0,0,0,0,0.66
"59995",16982,"2017-05-26",0,0,2,0,1
"59996",16982,"2017-05-23",0,0,2,0,1
"59997",16982,"2017-05-19",0,0,1,0,1
"59998",16982,"2017-05-18",0,0,1,0,1.33
"59999",16982,"2017-05-16",0,0,1,0,1.33
"60000",16982,"2017-05-14",1,0,2,0,2.33
"60001",16982,"2017-05-12",0,0,0,0,1.33
"60002",16982,"2017-05-10",0,0,2,0,1
"60003",16982,"2017-05-09",0,0,2,0,1
"60004",16982,"2017-05-07",1,0,4,0,2
"60005",16982,"2017-05-03",0,0,0,0,1.66
"60006",16982,"2017-04-30",0,0,5,0,3.33
"60007",16982,"2017-04-27",0,0,0,3,0.33
"60008",16982,"2017-04-25",0,0,1,0,1
"60009",16982,"2017-04-21",1,0,3,0,3
"60010",16982,"2017-04-18",0,0,1,1,0.66
"60011",16982,"2017-04-16",0,0,0,4,0.33
"60012",16982,"2017-04-14",0,0,0,0,1
"60013",16982,"2017-04-09",0,0,1,0,1
"60014",16982,"2017-04-07",0,0,2,1,2
"60015",16982,"2017-04-05",0,0,0,0,1
"60016",16982,"2016-09-30",0,0,0,0,0.33
"60017",16982,"2016-09-29",0,0,3,0,1.66
"60018",16982,"2016-09-21",0,0,0,0,0.33
"60019",16982,"2016-09-20",0,0,2,0,1
"60020",16982,"2016-09-17",0,0,0,0,1
"60021",16982,"2016-09-14",0,0,1,0,0.66
"60022",16982,"2016-09-13",0,0,0,0,0.33
"60023",16982,"2016-09-11",0,0,2,0,1
"60024",16982,"2016-09-09",0,0,0,2,1.33
"60025",16982,"2016-09-03",0,0,1,0,0.33
"60026",16982,"2016-09-02",0,0,2,1,1
"60027",16982,"2016-08-16",0,0,1,0,1
"60028",16982,"2016-08-15",0,0,1,0,1
"60029",16982,"2016-08-12",0,0,0,0,1.66
"60030",16982,"2016-08-10",0,0,1,0,1
"60031",16982,"2016-06-27",0,0,2,0,1.33
"60032",16982,"2016-06-01",0,0,1,0,1
"60033",16982,"2016-05-11",0,0,0,1,0.33
"60034",16982,"2016-05-05",0,0,1,1,1
"60035",16982,"2016-04-27",0,0,0,1,1
"60036",16982,"2015-10-04",0,0,0,1,1.33
"60037",16982,"2015-10-01",0,0,0,0,0.33
"60038",16982,"2015-09-30",0,0,1,2,1
"60039",16982,"2015-09-26",0,0,0,0,0
"60040",16982,"2015-09-22",0,0,0,0,1
"60041",16982,"2015-09-19",0,0,0,0,0.33
"60042",16982,"2015-09-16",0,0,1,0,1
"60043",16982,"2015-09-13",0,0,1,0,0.33
"60044",16982,"2015-09-12",0,0,1,0,1
"60045",16982,"2015-09-07",0,0,1,3,2
"60046",16982,"2015-09-04",0,0,1,0,1
"60047",16982,"2015-07-28",0,0,0,0,1
"60048",16982,"2015-07-26",0,0,0,0,1
"60049",16982,"2015-07-24",0,0,2,0,2
"60050",16982,"2015-07-21",0,0,1,0,1
"60051",16982,"2015-07-18",0,0,0,1,1.33
"60052",16982,"2015-07-10",0,0,0,1,1
"60053",16982,"2015-07-09",0,0,1,0,1
"60054",16982,"2015-07-04",0,0,2,0,1.33
"60055",16982,"2015-07-03",0,0,0,0,1
"60056",16982,"2015-06-21",0,0,1,0,0.33
"60057",16982,"2015-06-20",0,0,0,0,0.33
"60058",16982,"2015-06-17",0,0,0,0,1
"60059",16982,"2015-06-16",0,0,1,0,1
"60060",16982,"2015-06-14",0,0,1,0,2
"60061",16982,"2015-06-08",0,0,1,0,1
"60062",16982,"2015-05-26",0,0,0,1,0
"60063",16982,"2015-05-22",0,0,0,0,1
"60064",16982,"2015-05-18",0,0,3,2,1.33
"60065",16982,"2015-05-15",0,0,2,1,2
"60066",16982,"2015-05-12",0,0,0,0,1
"60067",16982,"2015-05-10",0,0,1,0,2
"60068",16960,"2019-07-26",1,0,7,3,5.33
"60069",16960,"2019-07-07",0,0,7,6,5
"60070",16960,"2019-07-02",0,1,8,2,6.33
"60071",16960,"2019-06-27",0,1,7,1,6
"60072",16960,"2019-06-22",1,1,5,1,7
"60073",16960,"2019-06-17",0,0,4,4,6
"60074",16960,"2019-06-11",0,0,6,5,4.66
"60075",16960,"2019-06-06",0,1,6,3,7
"60076",16960,"2019-05-31",1,0,9,4,7
"60077",16960,"2019-05-26",1,1,8,3,7.33
"60078",16960,"2019-05-21",0,1,6,3,7
"60079",16960,"2019-05-16",0,0,6,6,6
"60080",16960,"2019-05-10",1,1,11,2,7
"60081",16960,"2019-05-04",0,1,10,2,7
"60082",16960,"2019-04-29",0,0,4,4,6
"60083",16960,"2019-04-23",1,1,11,0,7
"60084",16960,"2019-04-17",0,1,5,3,7
"60085",16960,"2019-04-12",1,1,8,2,6
"60086",16960,"2019-04-07",0,0,2,7,4.66
"60087",16960,"2019-03-31",0,0,7,4,5
"60088",16960,"2018-09-17",1,0,4,4,7
"60089",16960,"2018-09-12",1,1,7,0,8
"60090",16960,"2018-09-05",1,1,9,3,7
"60091",16960,"2018-08-31",0,1,9,1,7
"60092",16960,"2018-08-25",1,1,4,0,7
"60093",16960,"2018-08-20",0,1,10,1,7
"60094",16960,"2018-08-15",1,0,3,1,5
"60095",16960,"2018-08-10",1,1,8,2,7
"60096",16960,"2018-08-04",1,1,9,0,7
"60097",16960,"2018-07-29",1,1,7,0,6
"60098",16960,"2018-07-24",1,1,3,2,7
"60099",16960,"2018-07-14",1,0,7,4,7.66
"60100",16960,"2018-07-09",0,0,8,3,4.66
"60101",16960,"2018-07-03",0,1,5,2,6.33
"60102",16960,"2018-06-27",0,1,7,0,7
"60103",16960,"2018-06-22",0,0,7,4,7
"60104",16960,"2018-06-17",0,1,8,2,6
"60105",16960,"2018-06-12",0,0,2,6,5.66
"60106",16960,"2018-06-06",0,1,5,0,7
"60107",16960,"2018-06-01",0,1,4,2,6
"60108",16960,"2018-05-27",0,0,6,4,6
"60109",16960,"2018-05-22",0,1,9,1,6
"60110",16960,"2018-05-16",0,0,7,6,4
"60111",16960,"2018-05-09",0,1,7,1,6
"60112",16960,"2018-05-04",0,0,3,8,6
"60113",16960,"2018-04-29",1,0,9,2,5
"60114",16960,"2018-04-24",0,0,3,4,4
"60115",16960,"2018-04-17",0,1,2,3,6
"60116",16960,"2018-04-11",1,1,7,1,7
"60117",16960,"2017-07-22",0,0,6,5,5
"60118",16960,"2017-07-17",0,0,5,4,5.33
"60119",16960,"2017-07-08",0,1,5,2,6
"60120",16960,"2017-07-01",0,0,4,0,3.66
"60121",16960,"2017-06-19",0,0,2,7,2
"60122",16960,"2017-06-13",0,0,3,8,1.66
"60123",16960,"2017-06-07",0,1,5,1,7
"60124",16960,"2017-06-01",0,1,6,2,6.33
"60125",16960,"2017-05-27",0,1,5,3,6
"60126",16960,"2017-05-20",1,0,5,2,5
"60127",16960,"2017-05-15",0,1,6,1,6
"60128",16960,"2017-05-09",1,1,4,1,6
"60129",16960,"2017-04-29",0,0,4,1,4.66
"60130",16960,"2017-04-23",0,0,6,4,7
"60131",16960,"2017-04-18",0,0,7,1,5
"60132",16960,"2017-04-12",1,0,4,3,5.66
"60133",16960,"2017-04-07",0,0,4,5,4
"60183",21096,"2019-04-16",0,0,1,4,3
"60184",21096,"2018-09-21",0,0,2,6,2.66
"60185",21096,"2018-09-15",0,0,2,4,4
"60186",21096,"2018-09-09",0,0,4,2,5
"60187",21096,"2018-09-03",1,0,5,1,5.33
"60188",21096,"2018-08-29",0,0,2,7,3
"60189",21096,"2018-08-24",1,1,6,1,6
"60190",21096,"2018-08-18",0,0,3,1,5
"60191",21096,"2018-08-12",0,0,3,0,5
"60192",21096,"2018-04-27",0,0,5,6,5
"60193",21096,"2018-04-22",0,0,1,5,4.66
"60194",21096,"2017-09-27",0,0,2,3,5
"60195",21096,"2017-09-22",0,1,10,1,8
"60196",21096,"2017-09-16",0,0,5,6,4
"60197",21096,"2017-09-10",0,1,7,2,6.66
"60198",21096,"2017-09-04",0,1,5,2,6
"60199",21096,"2017-08-29",0,1,7,2,6
"60200",21096,"2017-08-23",0,1,6,3,6
"60201",21096,"2017-08-18",1,1,4,1,6
"60202",21096,"2017-08-12",0,1,1,0,6
"60203",21096,"2017-08-06",0,0,2,5,5
"60204",21096,"2017-08-01",0,0,5,2,3.33
"60205",21096,"2017-07-23",0,0,1,0,1
"60206",21096,"2017-07-22",0,0,1,0,1
"60207",21096,"2017-07-18",0,0,2,0,3
"60208",21096,"2017-07-05",0,0,1,4,1
"60209",21096,"2017-07-01",0,0,2,0,3
"60210",21096,"2017-06-28",0,0,1,0,1
"60211",21096,"2017-06-21",1,0,6,2,5.33
"60212",21096,"2017-06-16",0,0,2,8,4.66
"60213",21096,"2017-06-10",0,0,6,3,5.33
"60214",21096,"2017-06-04",0,0,5,4,4.66
"60215",21096,"2017-05-29",0,0,1,4,2.33
"60216",21096,"2017-05-28",0,0,2,0,1
"60217",21096,"2017-05-24",1,1,2,2,6
"60218",21096,"2017-05-19",0,0,5,2,5.33
"60219",21096,"2017-05-14",0,0,4,0,2
"60220",21096,"2017-05-12",0,0,0,0,1
"60221",21096,"2017-05-09",0,0,0,2,1
"60222",21096,"2017-05-06",0,0,1,0,1
"60223",21096,"2017-05-02",0,0,0,1,1
"60224",21096,"2017-04-26",0,0,3,0,4
"60225",21096,"2017-04-20",1,0,5,1,5
"60226",21096,"2017-04-15",0,0,2,1,4
"60227",21096,"2017-04-13",0,0,0,1,0.33
"60228",21096,"2017-04-12",0,0,0,2,1.66
"60229",21096,"2017-04-08",1,0,2,0,1.66
"60230",21096,"2017-04-05",0,0,1,0,2
"60231",21096,"2016-10-02",0,0,1,0,1
"60232",21096,"2016-09-30",0,0,1,0,1.33
"60233",21096,"2016-09-29",0,0,0,0,1
"60234",21096,"2016-09-25",0,0,1,0,1.33
"60235",21096,"2016-09-21",0,0,0,3,1
"60236",21096,"2016-09-15",0,0,0,0,2
"60237",21096,"2016-09-13",0,0,1,0,1
"60238",21096,"2016-09-08",0,0,0,1,0
"60239",21096,"2016-09-06",0,0,2,0,2
"60240",21096,"2016-09-03",0,0,1,0,1
"60241",21096,"2016-08-31",0,0,0,2,1
"60242",21096,"2016-08-30",0,0,1,0,1
"60243",21096,"2016-08-25",0,0,0,0,1
"60244",21096,"2016-08-24",0,0,0,0,1.66
"60245",21096,"2016-08-22",0,0,2,0,1.33
"60246",21096,"2016-08-21",0,0,0,0,0
"60247",21096,"2016-08-20",0,0,0,0,1
"60248",21096,"2016-08-16",0,0,0,0,1
"60249",21096,"2016-08-13",0,0,1,2,2
"60250",21096,"2016-08-09",0,0,1,0,3
"60251",21096,"2016-08-05",0,0,2,3,2.66
"60252",21096,"2016-08-02",0,0,3,0,2
"60253",21096,"2016-07-31",0,0,0,1,1
"60254",21096,"2016-07-29",0,0,0,0,0.33
"60255",21096,"2016-07-24",0,0,0,1,1.33
"60256",21096,"2016-07-22",0,0,1,0,2
"60257",21096,"2016-07-21",0,0,0,0,0
"60258",21096,"2016-07-17",0,0,4,0,2
"60259",21096,"2016-07-08",0,0,1,0,1
"60260",21096,"2016-07-04",0,0,2,0,1.33
"60261",21096,"2016-07-02",0,0,0,0,0.66
"60262",21096,"2016-06-30",0,0,0,4,0.33
"60263",21096,"2016-06-29",0,0,2,0,1
"60264",21096,"2016-06-25",0,0,0,2,1.33
"60265",21096,"2016-06-20",0,0,1,3,0.66
"60266",21096,"2016-06-18",0,0,0,1,0.66
"60267",21096,"2016-06-15",0,0,0,0,1.33
"60268",21096,"2016-06-11",0,0,0,0,0.33
"60269",21096,"2016-06-10",0,0,1,0,1.66
"60270",21096,"2016-06-08",0,0,2,0,2
"60271",21096,"2016-06-05",0,0,3,0,2
"60272",21096,"2016-06-03",1,0,1,0,1
"60273",21096,"2016-06-02",0,0,0,1,1
"60274",21096,"2016-05-30",0,0,0,4,0.33
"60275",21096,"2016-05-29",0,0,0,0,1
"60276",21096,"2016-05-23",0,0,2,2,2
"60277",21096,"2016-05-20",0,0,1,1,1.66
"60278",21096,"2016-05-18",0,0,3,1,2.66
"60279",21096,"2016-05-15",0,0,2,1,2
"60280",21096,"2016-05-11",0,0,1,1,1.33
"60281",21096,"2016-05-07",1,0,1,0,2
"60282",21096,"2016-05-06",0,0,0,1,1.33
"60283",21096,"2016-05-04",1,0,1,0,2
"60284",21096,"2016-05-01",0,0,1,0,1
"60285",21096,"2016-04-30",0,0,2,0,1.66
"60286",21096,"2016-04-26",0,0,0,0,2
"60287",21096,"2016-04-25",0,0,1,0,1.33
"60288",21096,"2016-04-23",0,0,1,1,2
"60289",21096,"2016-04-21",1,0,1,0,1.33
"60290",21096,"2016-04-19",1,0,1,0,1
"60291",21096,"2016-04-16",1,0,4,0,5.66
"60292",21096,"2016-04-13",0,0,4,1,2
"60293",21096,"2016-04-10",0,0,0,1,2
"60294",21096,"2016-04-06",1,0,2,0,2
"60295",21096,"2015-10-02",0,0,3,4,5.33
"60296",21096,"2015-09-24",1,1,6,2,7
"60297",21096,"2015-09-19",0,1,4,2,7
"60298",21096,"2015-09-14",0,1,6,0,7.66
"60299",21096,"2015-09-08",0,0,9,4,5
"60300",21096,"2015-09-02",0,0,3,4,4
"60301",21096,"2015-08-28",0,0,4,2,4.33
"60302",21096,"2015-08-22",0,0,4,4,7
"60303",21096,"2015-08-17",1,0,2,2,5.66
"60304",21096,"2015-08-11",1,1,4,0,7
"60305",21096,"2015-08-05",0,0,2,5,6
"60306",21096,"2015-07-31",0,1,6,1,6
"60307",21096,"2015-07-25",0,0,3,5,7.33
"60308",21096,"2015-07-18",0,0,4,1,4.66
"60309",21096,"2015-07-10",1,1,5,1,6
"60310",21096,"2015-07-05",1,1,3,1,6
"60311",21096,"2015-06-30",0,0,7,1,5.66
"60312",21096,"2015-06-20",0,0,3,0,3
"60313",21096,"2015-06-15",1,1,4,0,6
"60314",21096,"2015-06-10",1,0,3,2,5
"60315",21096,"2015-06-04",1,0,5,1,5.33
"60316",21096,"2015-05-30",1,1,7,0,7
"60317",21096,"2015-05-24",0,0,4,5,6
"60318",21096,"2015-05-19",1,0,5,3,5
"60319",21096,"2015-05-14",1,0,4,0,5
"60320",21096,"2015-05-11",0,0,2,2,2
"60321",21096,"2015-05-07",0,0,4,0,3.66
"60322",21096,"2015-05-04",0,0,0,0,1
"60323",21096,"2015-05-03",0,0,1,0,1.33
"60324",21096,"2015-04-28",0,0,1,0,1
"60325",21096,"2015-04-25",0,0,2,1,4
"60326",21096,"2015-04-19",0,0,0,0,1
"60327",21096,"2015-04-15",0,0,4,8,3.33
"60328",21096,"2015-04-10",0,0,2,7,2
"60376",73836,"2019-07-12",0,0,0,1,0.66
"60377",73836,"2019-07-06",0,0,0,0,1
"60378",73836,"2019-07-04",0,0,0,2,0.66
"60379",73836,"2019-07-03",0,0,1,1,1
"60380",73836,"2019-06-28",0,0,0,0,0
"60381",73836,"2019-06-25",0,0,3,2,2
"60382",73836,"2019-06-22",0,0,2,0,2.33
"60383",73836,"2019-06-19",0,0,2,0,1
"60384",73836,"2019-06-15",0,0,1,2,0.66
"60385",73836,"2019-06-14",0,0,2,0,1.66
"60386",73836,"2019-06-10",0,0,0,2,1
"60387",73836,"2019-06-07",0,0,0,0,0.33
"60388",73836,"2019-06-04",0,0,1,0,2
"60389",73836,"2019-05-31",0,0,1,0,1
"60390",73836,"2019-05-26",0,0,1,0,1
"60391",73836,"2019-05-25",0,0,1,0,2
"60392",73836,"2019-05-21",0,0,1,0,1
"60393",73836,"2019-05-20",0,0,1,0,2
"60394",73836,"2019-05-17",0,0,3,1,2
"60395",73836,"2019-05-14",0,0,3,0,2
"60396",73836,"2019-05-06",0,0,1,0,1
"60397",73836,"2019-05-05",0,0,3,1,1.33
"60398",73836,"2018-09-30",0,0,0,0,0.66
"60399",73836,"2018-09-28",0,0,1,0,1
"60400",73836,"2018-09-25",0,0,1,0,1
"60401",73836,"2018-09-24",0,0,0,0,0.33
"60402",73836,"2018-09-20",0,0,1,0,0.66
"60403",73836,"2018-09-19",0,0,1,1,0.33
"60404",73836,"2018-09-15",0,0,0,0,1.33
"60405",73836,"2018-09-12",1,0,2,0,2
"60406",73836,"2018-09-09",0,0,2,0,1.33
"60407",73836,"2018-09-08",0,0,3,0,1.33
"60408",73836,"2018-09-05",0,0,2,0,1.33
"60409",73836,"2018-09-02",0,0,2,0,1
"60410",73836,"2018-08-31",0,0,2,1,2
"60411",73836,"2018-08-28",0,0,0,2,0
"60412",73836,"2018-08-27",0,0,1,0,1.66
"60413",73836,"2018-08-24",0,0,1,0,0.66
"60414",73836,"2018-08-22",0,0,0,0,1.66
"60415",73836,"2018-08-20",0,0,5,0,2
"60416",73836,"2018-08-18",0,0,0,0,0.33
"60417",73836,"2018-08-14",0,0,0,0,0
"60418",73836,"2018-08-13",0,0,1,3,0.66
"60419",73836,"2018-08-10",0,0,0,0,0.33
"60420",73836,"2018-08-07",0,0,1,0,1.66
"60421",73836,"2018-08-04",0,0,2,0,1.66
"60422",73836,"2018-08-03",0,0,2,0,0.66
"60423",73836,"2018-08-02",0,0,1,0,0.33
"60424",73836,"2018-07-28",1,0,1,0,1
"60425",73836,"2018-07-26",0,0,1,3,0.66
"60426",73836,"2018-07-24",0,0,0,0,0
"60427",73836,"2018-07-23",0,0,1,0,0.33
"60428",73836,"2018-07-20",0,0,0,0,0.33
"60429",73836,"2018-07-13",0,0,0,0,0.33
"60430",73836,"2018-07-11",0,0,1,0,0.33
"60431",73836,"2018-07-07",0,0,0,0,0.66
"60432",73836,"2018-07-05",0,0,1,0,1.33
"60433",73836,"2018-07-04",0,0,0,0,0.33
"60434",73836,"2018-07-02",0,0,0,0,0
"60435",73836,"2018-06-30",0,0,3,0,1.33
"60436",73836,"2018-06-29",0,0,2,0,1.33
"60437",73836,"2018-06-27",0,0,0,1,0.66
"60438",73836,"2018-06-26",0,0,0,0,0.33
"60439",73836,"2018-06-23",0,0,2,1,1
"60440",73836,"2018-06-22",0,0,2,0,2
"60441",73836,"2018-06-20",0,0,1,0,1
"60442",73836,"2018-06-18",0,0,2,0,1.33
"60443",73836,"2018-06-15",0,0,4,1,2
"60444",73836,"2018-06-14",0,0,1,0,1
"60445",73836,"2018-05-03",0,0,0,0,0.33
"60446",73836,"2018-04-28",0,0,4,1,2
"60447",73836,"2018-04-07",0,0,0,1,0
"60448",73836,"2018-04-03",0,0,0,0,0.33
"60449",73836,"2018-03-29",0,0,1,2,0.66
"60450",73836,"2017-09-30",0,0,1,0,1
"60451",73836,"2017-09-28",0,0,1,0,1
"60452",73836,"2017-09-25",0,0,1,0,1
"60453",73836,"2017-09-22",0,0,1,0,1
"60454",73836,"2017-09-21",0,0,1,0,1
"60455",73836,"2017-09-20",0,0,1,0,1
"60456",73836,"2017-09-15",0,0,0,0,0
"60457",73836,"2017-09-13",1,0,1,0,1.33
"60458",73836,"2017-09-08",0,0,1,3,0.66
"60459",73836,"2017-09-02",0,0,1,1,1
"60460",73836,"2017-08-31",0,0,0,2,0.66
"60461",73836,"2017-08-25",1,0,1,0,1
"60462",73836,"2017-08-24",0,0,1,0,1
"60463",73836,"2017-08-21",0,0,1,0,1
"60464",73836,"2017-08-20",0,0,0,1,1
"60465",73836,"2017-08-18",0,0,1,0,1
"60466",73836,"2017-08-16",0,0,0,0,0.66
"60467",73836,"2017-08-15",0,0,2,1,1
"60468",73836,"2017-08-11",0,0,1,1,0.33
"60469",73836,"2017-08-08",0,0,1,0,0.66
"60470",73836,"2017-08-06",0,0,2,0,1.33
"60471",73836,"2017-08-02",0,0,0,0,0.33
"60472",73836,"2017-08-01",0,0,2,0,1.33
"60473",73836,"2017-07-28",0,0,0,1,2
"60474",73836,"2017-07-27",0,0,1,0,0.66
"60475",73836,"2017-07-26",0,0,1,1,1.33
"60476",73836,"2017-07-22",0,0,1,1,1.33
"60477",73836,"2017-07-19",0,0,3,0,1.66
"60478",73836,"2017-07-07",0,0,2,1,0.66
"60479",73836,"2017-07-05",0,0,2,0,1.66
"60480",73836,"2017-07-01",0,0,3,0,1
"60481",73836,"2017-06-30",0,0,1,0,1.33
"60482",73836,"2017-06-26",0,0,1,0,1.66
"60483",73836,"2017-06-14",0,0,3,2,2
"60484",73836,"2017-06-12",0,0,1,0,0.66
"60485",73836,"2017-06-08",0,0,2,0,2.33
"60486",73836,"2017-06-02",0,0,2,4,2
"60487",73836,"2017-05-30",0,0,2,2,1
"60488",73836,"2017-05-29",1,0,3,0,1
"60489",73836,"2017-05-27",0,0,2,1,1
"60490",73836,"2016-10-02",0,0,0,1,0.33
"60491",73836,"2016-09-29",0,0,0,3,0.33
"60492",73836,"2016-09-26",0,0,0,0,1
"60493",73836,"2016-09-23",0,0,1,1,1
"60494",73836,"2016-09-20",0,0,0,0,1
"60495",73836,"2016-09-19",0,0,0,0,1
"60496",73836,"2016-09-14",0,0,0,0,1
"60497",73836,"2016-09-10",0,0,1,0,0.66
"60498",73836,"2016-09-04",1,0,1,0,1
"60499",73836,"2016-09-03",0,0,2,0,2
"60500",73836,"2016-09-01",0,0,1,0,1
"60501",21682,"2019-04-07",0,0,1,0,1
"60502",21682,"2019-04-02",0,0,3,0,1
"60503",21682,"2019-03-30",0,0,1,0,1
"60504",21682,"2019-03-28",0,0,0,0,0.33
"60505",21682,"2018-09-30",0,0,1,0,0.33
"60506",21682,"2018-09-28",0,0,0,0,0.33
"60507",21682,"2018-09-27",0,0,0,0,0.33
"60508",21682,"2018-09-22",0,0,0,0,1
"60509",21682,"2018-09-19",0,0,0,0,0
"60510",21682,"2018-08-15",0,0,0,0,1
"60511",21682,"2018-08-12",0,0,0,0,0.66
"60512",21682,"2018-08-07",0,0,1,2,0.33
"60513",21682,"2018-08-03",0,0,0,0,0
"60514",21682,"2018-07-30",0,0,1,0,1
"60515",21682,"2018-07-28",0,0,1,0,0.66
"60516",21682,"2018-07-25",0,0,1,1,1
"60517",21682,"2018-07-24",0,0,1,0,0.66
"60518",21682,"2018-07-23",0,0,2,0,0.66
"60519",21682,"2018-07-15",0,0,0,1,0
"60520",21682,"2018-07-13",0,0,0,0,0.33
"60521",21682,"2018-07-11",0,0,1,2,0.66
"60522",21682,"2018-07-10",0,0,1,1,0.33
"60523",21682,"2018-07-07",0,0,0,0,0.33
"60524",21682,"2018-07-06",0,0,1,0,0.33
"60525",21682,"2018-07-04",0,0,2,0,1
"60526",21682,"2018-07-03",0,0,1,0,0.66
"60527",21682,"2018-06-27",0,0,2,0,1
"60528",21682,"2018-06-24",0,0,0,0,0.33
"60529",21682,"2018-06-23",0,0,1,0,0.66
"60530",21682,"2018-06-19",0,0,3,2,1
"60531",21682,"2018-06-16",0,0,1,0,0.66
"60532",21682,"2018-06-15",0,0,0,1,0
"60533",21682,"2018-06-13",0,0,0,0,0
"60534",21682,"2018-06-12",0,0,1,0,1
"60535",21682,"2018-06-09",0,0,0,0,0.33
"60536",21682,"2018-06-07",0,0,0,0,0.33
"60537",21682,"2018-06-05",0,0,1,2,0.33
"60538",21682,"2018-06-03",0,0,0,1,0
"60539",21682,"2018-05-29",0,0,1,0,1.33
"60540",21682,"2018-05-26",0,0,0,0,0.33
"60541",21682,"2018-05-24",0,0,2,0,1.66
"60542",21682,"2018-05-23",0,0,1,0,0.33
"60543",21682,"2018-05-20",0,0,0,0,0.66
"60544",21682,"2018-05-18",0,0,0,0,0.33
"60545",21682,"2018-05-17",0,0,0,0,0.33
"60546",21682,"2018-05-16",0,0,1,0,1
"60547",21682,"2018-05-12",0,0,1,0,0.66
"60548",21682,"2018-05-10",0,0,3,0,2
"60549",21682,"2018-05-08",0,0,1,0,1
"60550",21682,"2018-05-05",0,0,1,0,1.33
"60551",21682,"2018-05-02",0,0,1,2,0.66
"60552",21682,"2018-04-30",0,0,0,1,0.33
"60553",21682,"2018-04-29",0,0,1,0,1
"60554",21682,"2018-04-27",0,0,1,0,1
"60555",21682,"2018-04-26",0,0,2,0,2
"60556",21682,"2018-04-21",0,0,1,0,1
"60557",21682,"2018-04-18",0,0,0,1,0.66
"60558",21682,"2018-04-17",0,0,0,0,1
"60559",21682,"2018-04-08",0,0,0,0,0.33
"60560",21682,"2018-04-06",0,0,0,3,0.33
"60561",21682,"2018-04-04",0,0,2,0,1
"60562",21682,"2018-04-03",0,0,2,0,1
"60563",21682,"2018-03-29",0,0,0,0,1
"60564",21682,"2017-09-30",0,0,0,0,0.33
"60565",21682,"2017-09-27",0,0,1,0,1
"60566",21682,"2017-09-24",0,0,2,0,0.66
"60567",21682,"2017-09-23",0,0,1,0,1
"60568",21682,"2017-09-20",0,0,1,0,1
"60569",21682,"2017-09-17",0,0,0,0,0.33
"60570",21682,"2017-09-14",0,0,0,0,1
"60571",21682,"2017-09-06",0,0,1,0,1
"60572",21682,"2017-09-04",0,0,0,0,0.33
"60573",21682,"2017-09-01",0,0,1,1,1
"60574",21682,"2017-08-30",0,0,3,0,1
"60575",21682,"2017-08-28",0,0,0,1,0
"60576",21682,"2017-08-27",0,0,4,0,1.33
"60577",21682,"2017-08-25",0,0,1,0,1
"60578",21682,"2017-08-23",0,0,1,0,0.66
"60579",21682,"2017-08-20",0,0,1,0,0.66
"60580",21682,"2017-08-18",0,0,1,0,1
"60581",21682,"2017-08-17",0,0,0,0,0
"60582",21682,"2017-08-16",0,0,0,0,0
"60583",21682,"2017-08-14",0,0,3,0,1.66
"60584",21682,"2017-08-12",0,0,0,0,0.66
"60585",21682,"2017-08-09",0,0,1,0,1
"60586",21682,"2017-08-04",0,0,0,2,2
"60587",21682,"2017-08-02",0,0,0,0,0
"60588",21682,"2017-07-30",0,0,3,0,1.66
"60589",21682,"2017-07-27",0,0,1,0,1
"60590",21682,"2017-07-26",0,0,2,0,1
"60591",21682,"2017-07-21",0,0,3,1,1.66
"60592",21682,"2017-07-18",0,0,1,0,1.33
"60593",21682,"2017-07-15",0,0,1,3,1
"60594",21682,"2017-07-09",0,0,0,3,0
"60595",21682,"2017-07-05",0,0,1,0,1.66
"60596",21682,"2017-07-03",0,0,0,0,1
"60597",21682,"2017-07-02",0,0,1,0,0.66
"60598",21682,"2017-06-30",0,0,1,3,1.33
"60599",21682,"2017-06-23",0,0,0,1,0
