"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"37139-52732","OF","Jorge","Jorge Bonifacio","Bonifacio","10.61999969482422","5","3100","KAN@ATL","KAN","ATL","","","","",""
"37139-12925","2B","Jason","Jason Kipnis","Kipnis","8.585897592397837","78","3100","CLE@TOR","CLE","TOR","","","","",""
"37139-54068","OF","Hunter","Hunter Renfroe","Renfroe","10.514444308810765","90","3100","SDP@NYM","SDP","NYM","","","","",""
"37139-68514","2B","Ryan","Ryan McMahon","McMahon","9.18641945167824","81","3100","COL@WAS","COL","WAS","","","","",""
"37139-68563","OF","Victor","Victor Robles","Robles","10.084042812915559","94","3100","COL@WAS","WAS","COL","","","","",""
"37139-5094","1B","Daniel","Daniel Murphy","Murphy","9.757534079355736","73","3100","COL@WAS","COL","WAS","","","","",""
"37139-39086","OF","Byron","Byron Buxton","Buxton","10.474666341145833","75","3000","NYY@MIN","MIN","NYY","IL","Concussion","","",""
"37139-79074","OF","Austin","Austin Riley","Riley","11.313793313914331","58","3000","KAN@ATL","ATL","KAN","","","","",""
"37139-85277","2B","Cavan","Cavan Biggio","Biggio","9.997872210563497","47","3000","CLE@TOR","TOR","CLE","","","","",""
"37139-79160","OF","Alex","Alex Verdugo","Verdugo","8.842105263157896","95","3000","LAA@LOS","LOS","LAA","","","","",""
"37139-79230","OF","Bryan","Bryan Reynolds","Reynolds","9.905194963727679","77","3000","STL@PIT","PIT","STL","","","","",""
"37139-38293","OF","Tyler","Tyler Naquin","Naquin","8.552380758618552","63","3000","CLE@TOR","CLE","TOR","","","","",""
"37139-16955","OF","Bubba","Bubba Starling","Starling","10.487500190734863","8","3000","KAN@ATL","KAN","ATL","","","","",""
"37139-38561","OF","Chris","Chris Taylor","Taylor","8.20111083984375","90","3000","LAA@LOS","LOS","LAA","IL","Forearm","","",""
"37139-17171","C","James","James McCann","McCann","10.093055725097656","72","3000","MIA@CWS","CWS","MIA","","","","",""
"37139-13152","3B","Matt","Matt Carpenter","Carpenter","9.174073772665896","81","3000","STL@PIT","STL","PIT","IL","Foot","","",""
"37139-5263","OF","Nick","Nick Markakis","Markakis","9.739604081257735","101","2900","KAN@ATL","ATL","KAN","","","","",""
"37139-81046","1B","Garrett","Garrett Cooper","Cooper","11.057377049180328","61","2900","MIA@CWS","MIA","CWS","","","","",""
"37139-11443","1B","Justin","Justin Smoak","Smoak","9.919999694824218","80","2900","CLE@TOR","TOR","CLE","","","","",""
"37139-70898","2B","Adam","Adam Frazier","Frazier","8.393406459263392","91","2900","STL@PIT","PIT","STL","","","","",""
"37139-79218","SS","Kevin","Kevin Newman","Newman","9.151389227973091","72","2900","STL@PIT","PIT","STL","","","","",""
"37139-79273","3B","Vladimir","Vladimir Guerrero Jr.","Guerrero Jr.","8.80704208159111","71","2900","CLE@TOR","TOR","CLE","","","","",""
"37139-13841","SS","Didi","Didi Gregorius","Gregorius","9.09032218686996","31","2900","NYY@MIN","NYY","MIN","","","","",""
"37139-16947","2B","Jonathan","Jonathan Schoop","Schoop","9.737037187741127","81","2900","NYY@MIN","MIN","NYY","","","","",""
"37139-12863","3B","Todd","Todd Frazier","Frazier","9.017333170572917","75","2900","SDP@NYM","NYM","SDP","","","","",""
"37139-12928","1B","Eric","Eric Hosmer","Hosmer","9.941836610132334","98","2900","SDP@NYM","SDP","NYM","","","","",""
"37139-38592","1B","Cheslor","Cheslor Cuthbert","Cuthbert","9.073809669131325","42","2900","KAN@ATL","KAN","ATL","","","","",""
"37139-13102","SS","Freddy","Freddy Galvis","Galvis","9.339175509423324","97","2900","CLE@TOR","TOR","CLE","","","","",""
"37139-5948","OF","Brett","Brett Gardner","Gardner","9.996739263119904","92","2900","NYY@MIN","NYY","MIN","DTD","Knee","","",""
"37139-17382","OF","Gregory","Gregory Polanco","Polanco","9.16904776436942","42","2900","STL@PIT","PIT","STL","IL","Shoulder","","",""
"37139-13378","SS","Leury","Leury Garcia","Garcia","9.326966017819522","89","2800","MIA@CWS","CWS","MIA","","","","",""
"37139-5243","C","Brian","Brian McCann","McCann","8.838596277069627","57","2800","KAN@ATL","ATL","KAN","","","","",""
"37139-54401","OF","Manuel","Manuel Margot","Margot","6.795555284288194","90","2800","SDP@NYM","SDP","NYM","","","","",""
"37139-5311","C","Kurt","Kurt Suzuki","Suzuki","9.158929007393974","56","2800","COL@WAS","WAS","COL","","","","",""
"37139-73023","OF","Teoscar","Teoscar Hernandez","Hernandez","8.450000339084202","72","2800","CLE@TOR","TOR","CLE","","","","",""
"37139-13694","OF","Marwin","Marwin Gonzalez","Gonzalez","8.613924050632912","79","2800","NYY@MIN","MIN","NYY","","","","",""
"37139-13706","OF","Adam","Adam Eaton","Eaton","9.345744680851064","94","2800","COL@WAS","WAS","COL","","","","",""
"37139-79255","OF","Jake","Jake Bauers","Bauers","7.9815216064453125","92","2800","CLE@TOR","CLE","TOR","","","","",""
"37139-101827","3B","Luis","Luis Arraez","Arraez","8.536110772026909","36","2800","NYY@MIN","MIN","NYY","","","","",""
"37139-38412","SS","Corey","Corey Seager","Seager","9.889473362972861","76","2800","LAA@LOS","LOS","LAA","","","","",""
"37139-81506","OF","Jordan","Jordan Luplow","Luplow","8.571666463216145","60","2800","CLE@TOR","CLE","TOR","","","","",""
"37139-53993","OF","Harold","Harold Ramirez","Ramirez","8.336206896551724","58","2800","MIA@CWS","MIA","CWS","","","","",""
"37139-6029","2B","Jed","Jed Lowrie","Lowrie","10.446496659783042","157","2800","SDP@NYM","NYM","SDP","IL","Calf","","",""
"37139-5062","1B","Ryan","Ryan Zimmerman","Zimmerman","8.027272542317709","33","2800","COL@WAS","WAS","COL","IL","Foot","","",""
"37139-5084","C","Chris","Chris Iannetta","Iannetta","7.956818320534446","44","2800","COL@WAS","COL","WAS","","","","",""
"37139-11344","C","Jason","Jason Castro","Castro","9.359183798030932","49","2700","NYY@MIN","MIN","NYY","","","","",""
"37139-5265","C","Matt","Matt Wieters","Wieters","7.259999847412109","40","2700","STL@PIT","STL","PIT","","","","",""
"37139-84133","OF","Franmil","Franmil Reyes","Reyes","9.064516129032258","93","2700","SDP@NYM","SDP","NYM","","","","",""
"37139-6319","OF","Ian","Ian Desmond","Desmond","9.2761362249201","88","2700","COL@WAS","COL","WAS","","","","",""
"37139-38074","OF","Corey","Corey Dickerson","Dickerson","8.218420731393914","38","2700","STL@PIT","PIT","STL","","","","",""
"37139-60650","SS","Jung Ho","Jung Ho Kang","Kang","6.254237288135593","59","2700","STL@PIT","PIT","STL","","","","",""
"37139-79113","C","Francisco","Francisco Mejia","Mejia","5.978048929354039","41","2700","SDP@NYM","SDP","NYM","","","","",""
"37139-79156","2B","David","David Fletcher","Fletcher","8.972340685255984","94","2700","LAA@LOS","LAA","LOS","","","","",""
"37139-101820","1B","Matt","Matt Beaty","Beaty","8.233333042689733","42","2700","LAA@LOS","LOS","LAA","","","","",""
"37139-13909","OF","Randal","Randal Grichuk","Grichuk","8.875531785031582","94","2700","CLE@TOR","TOR","CLE","","","","",""
"37139-17014","SS","Andrelton","Andrelton Simmons","Simmons","9.08153827373798","65","2700","LAA@LOS","LAA","LOS","","","","",""
"37139-21161","2B","Yolmer","Yolmer Sanchez","Sanchez","6.377272865988991","88","2700","MIA@CWS","CWS","MIA","","","","",""
"37139-21165","C","Roberto","Roberto Perez","Perez","9.322222391764322","72","2700","CLE@TOR","CLE","TOR","","","","",""
"37139-13096","2B","Brian","Brian Dozier","Dozier","8.44945081773695","91","2700","COL@WAS","WAS","COL","","","","",""
"37139-108450","3B","Tommy","Tommy Edman","Edman","8.138709775863155","31","2700","STL@PIT","STL","PIT","","","","",""
"37139-68547","OF","Tyler","Tyler O'Neill","O'Neill","6.969230456229968","39","2700","STL@PIT","STL","PIT","","","","",""
"37139-80847","OF","Mike","Mike Tauchman","Tauchman","8.458333333333334","48","2700","NYY@MIN","NYY","MIN","","","","",""
"37139-52197","OF","Brian","Brian Goodwin","Goodwin","7.971605088975695","81","2700","LAA@LOS","LAA","LOS","","","","",""
"37139-13368","OF","Billy","Billy Hamilton","Hamilton","6.142857142857143","84","2600","KAN@ATL","KAN","ATL","","","","",""
"37139-73875","OF","Jose","Jose Martinez","Martinez","6.965957316946476","94","2600","STL@PIT","STL","PIT","","","","",""
"37139-60635","OF","Raimel","Raimel Tapia","Tapia","7.365933931790865","91","2600","COL@WAS","COL","WAS","","","","",""
"37139-5390","2B","Robinson","Robinson Cano","Cano","7.0675675675675675","74","2600","SDP@NYM","NYM","SDP","","","","",""
"37139-5393","OF","Melky","Melky Cabrera","Cabrera","7.085714431036086","84","2600","STL@PIT","PIT","STL","","","","",""
"37139-79277","1B","Rowdy","Rowdy Tellez","Tellez","8.417948404947916","78","2600","CLE@TOR","TOR","CLE","","","","",""
"37139-13799","1B","Matt","Matt Adams","Adams","7.754929233604754","71","2600","COL@WAS","WAS","COL","","","","",""
"37139-11989","OF","Jon","Jon Jay","Jay","7.725","20","2600","MIA@CWS","CWS","MIA","","","","",""
"37139-68531","3B","Brian","Brian Anderson","Anderson","9.101030801989369","97","2600","MIA@CWS","MIA","CWS","","","","",""
"37139-52150","OF","Clint","Clint Frazier","Frazier","10.264150943396226","53","2600","NYY@MIN","NYY","MIN","","","","",""
"37139-52168","3B","Colin","Colin Moran","Moran","7.728421181126644","95","2600","STL@PIT","PIT","STL","","","","",""
"37139-38004","C","Austin","Austin Hedges","Hedges","6.346875190734863","64","2500","SDP@NYM","SDP","NYM","","","","",""
"37139-79115","OF","Greg","Greg Allen","Allen","6.200000160618832","38","2500","CLE@TOR","CLE","TOR","","","","",""
"37139-101817","2B","Luis","Luis Rengifo","Rengifo","7.7645160305884575","62","2500","LAA@LOS","LAA","LOS","","","","",""
"37139-82655","C","Danny","Danny Jansen","Jansen","6.857142857142857","77","2500","CLE@TOR","TOR","CLE","","","","",""
"37139-5945","1B","David","David Freese","Freese","7.951562404632568","64","2500","LAA@LOS","LOS","LAA","","","","",""
"37139-6047","OF","Cameron","Cameron Maybin","Maybin","9.366666521344866","42","2500","NYY@MIN","NYY","MIN","IL","Calf","","",""
"37139-68525","3B","J.D.","J.D. Davis","Davis","6.807228915662651","83","2500","SDP@NYM","NYM","SDP","","","","",""
"37139-5077","OF","Dexter","Dexter Fowler","Fowler","7.972527472527473","91","2500","STL@PIT","STL","PIT","","","","",""
"37139-102411","C","Andrew","Andrew Knizner","Knizner","4.414285659790039","7","2400","STL@PIT","STL","PIT","","","","",""
"37139-5181","C","Yadier","Yadier Molina","Molina","7.715492785816461","71","2400","STL@PIT","STL","PIT","IL","Thumb","","",""
"37139-6276","1B","Neil","Neil Walker","Walker","6.255555470784505","72","2400","MIA@CWS","MIA","CWS","","","","",""
"37139-6282","C","Tyler","Tyler Flowers","Flowers","8.051923311673677","52","2400","KAN@ATL","ATL","KAN","","","","",""
"37139-12495","C","Welington","Welington Castillo","Castillo","6.464102720602964","39","2400","MIA@CWS","CWS","MIA","","","","",""
"37139-13535","SS","Ehire","Ehire Adrianza","Adrianza","6.920370596426505","54","2400","NYY@MIN","MIN","NYY","","","","",""
"37139-38127","C","Tony","Tony Wolters","Wolters","7.097222222222222","72","2400","COL@WAS","COL","WAS","","","","",""
"37139-38223","OF","Travis","Travis Jankowski","Jankowski","7.021367521367521","117","2400","SDP@NYM","SDP","NYM","","","","",""
"37139-79223","OF","Josh","Josh Naylor","Naylor","5.736585291420541","41","2400","SDP@NYM","SDP","NYM","","","","",""
"37139-79225","2B","Luis","Luis Urias","Urias","3.769230769230769","13","2400","SDP@NYM","SDP","NYM","","","","",""
"37139-38324","C","Jorge","Jorge Alfaro","Alfaro","7.902564415564904","78","2400","MIA@CWS","MIA","CWS","","","","",""
"37139-16948","2B","Kolten","Kolten Wong","Wong","8.179381694990335","97","2400","STL@PIT","STL","PIT","","","","",""
"37139-81570","C","Cam","Cam Gallagher","Gallagher","5.307894656532689","38","2400","KAN@ATL","KAN","ATL","","","","",""
"37139-17097","OF","Brandon","Brandon Nimmo","Nimmo","7.72093023255814","43","2400","SDP@NYM","NYM","SDP","IL","Neck","","",""
"37139-12123","C","Wilson","Wilson Ramos","Ramos","7.97093023255814","86","2400","SDP@NYM","NYM","SDP","","","","",""
"37139-68524","1B","AJ","AJ Reed","Reed","6.242857251848493","7","2400","MIA@CWS","CWS","MIA","","","","",""
"37139-52170","OF","Dominic","Dominic Smith","Smith","6.068235150505514","85","2400","SDP@NYM","NYM","SDP","","","","",""
"37139-82021","C","Tomas","Tomas Nido","Nido","5.733333333333333","30","2300","SDP@NYM","NYM","SDP","","","","",""
"37139-83180","C","Meibrys","Meibrys Viloria","Viloria","7.599999904632568","2","2300","KAN@ATL","KAN","ATL","","","","",""
"37139-79249","OF","Harrison","Harrison Bader","Bader","6.363095238095238","84","2300","STL@PIT","STL","PIT","","","","",""
"37139-5591","1B","Howie","Howie Kendrick","Kendrick","9.215189873417721","79","2300","COL@WAS","WAS","COL","","","","",""
"37139-80457","OF","Adam","Adam Engel","Engel","5.060000101725261","30","2300","MIA@CWS","CWS","MIA","","","","",""
"37139-16981","C","Yan","Yan Gomes","Gomes","6.013559115135063","59","2300","COL@WAS","WAS","COL","","","","",""
"37139-21172","OF","Brandon","Brandon Drury","Drury","6.906579268606086","76","2300","CLE@TOR","TOR","CLE","","","","",""
"37139-17145","2B","Greg","Greg Garcia","Garcia","6.264934985668628","77","2300","SDP@NYM","SDP","NYM","","","","",""
"37139-84742","C","Willians","Willians Astudillo","Astudillo","7.033333020332532","39","2300","NYY@MIN","MIN","NYY","IL","Oblique","","",""
"37139-68499","OF","Johan","Johan Camargo","Camargo","4.946479045169454","71","2300","KAN@ATL","ATL","KAN","","","","",""
"37139-52171","C","Kevin","Kevin Plawecki","Plawecki","5.328947368421052","38","2300","CLE@TOR","CLE","TOR","","","","",""
"37139-79847","3B","Jose","Jose Osuna","Osuna","6.086842185572574","38","2300","STL@PIT","PIT","STL","","","","",""
"37139-54307","C","Elias","Elias Diaz","Diaz","6.047692401592548","65","2200","STL@PIT","PIT","STL","","","","",""
"37139-13390","SS","Miguel","Miguel Rojas","Rojas","7.363157894736842","95","2200","MIA@CWS","MIA","CWS","DTD","Shoulder","","",""
"37139-83164","OF","Jake","Jake Cave","Cave","5.28823538387523","34","2200","NYY@MIN","MIN","NYY","","","","",""
"37139-12516","1B","Lucas","Lucas Duda","Duda","5.055555555555555","36","2200","KAN@ATL","KAN","ATL","","","","",""
"37139-12521","1B","Yonder","Yonder Alonso","Alonso","6.807462777664412","67","2200","COL@WAS","COL","WAS","","","","",""
"37139-79121","OF","Bobby","Bobby Bradley","Bradley","5.7866668701171875","15","2200","CLE@TOR","CLE","TOR","","","","",""
"37139-79152","3B","Matt","Matt Thaiss","Thaiss","6.324999809265137","8","2200","LAA@LOS","LAA","LOS","","","","",""
"37139-5473","OF","Gerardo","Gerardo Parra","Parra","5.769863180918236","73","2200","COL@WAS","WAS","COL","","","","",""
"37139-5474","1B","Mark","Mark Reynolds","Reynolds","4.123077001327124","78","2200","COL@WAS","COL","WAS","","","","",""
"37139-79205","SS","Yairo","Yairo Munoz","Munoz","4.589285714285714","56","2200","STL@PIT","STL","PIT","","","","",""
"37139-79219","SS","Cole","Cole Tucker","Tucker","5.1499999196905835","38","2200","STL@PIT","PIT","STL","","","","",""
"37139-38297","C","Austin","Austin Barnes","Barnes","6.7231883173403535","69","2200","LAA@LOS","LOS","LAA","","","","",""
"37139-52878","OF","Billy","Billy McKinney","McKinney","7.299999760646446","51","2200","CLE@TOR","TOR","CLE","","","","",""
"37139-13060","2B","Adeiny","Adeiny Hechavarria","Hechavarria","6.015999755859375","50","2200","SDP@NYM","NYM","SDP","","","","",""
"37139-102331","2B","Nicky","Nicky Lopez","Lopez","6.629824454324288","57","2200","KAN@ATL","KAN","ATL","","","","",""
"37139-68557","OF","Ryan","Ryan Cordell","Cordell","5.1940298507462686","67","2200","MIA@CWS","CWS","MIA","","","","",""
"37139-70665","C","Jacob","Jacob Stallings","Stallings","4.6827587259226835","29","2100","STL@PIT","PIT","STL","","","","",""
"37139-13346","2B","Ryan","Ryan Goins","Goins","13.019999694824218","5","2100","MIA@CWS","CWS","MIA","","","","",""
"37139-58431","OF","Terrance","Terrance Gore","Gore","5.3540542190139355","37","2100","NYY@MIN","NYY","MIN","","","","",""
"37139-13407","C","Bryan","Bryan Holaday","Holaday","7.678947047183388","19","2100","MIA@CWS","MIA","CWS","","","","",""
"37139-5299","C","Russell","Russell Martin","Martin","5.528301886792453","53","2100","LAA@LOS","LOS","LAA","","","","",""
"37139-79104","C","Zack","Zack Collins","Collins","5.922222137451172","9","2100","MIA@CWS","CWS","MIA","","","","",""
"37139-13614","OF","Cesar","Cesar Puello","Puello","7.568571254185268","35","2100","MIA@CWS","MIA","CWS","","","","",""
"37139-13691","OF","Ender","Ender Inciarte","Inciarte","6.1659088134765625","44","2100","KAN@ATL","ATL","KAN","","","","",""
"37139-13710","2B","Yangervis","Yangervis Solarte","Solarte","4.796428680419922","28","2100","MIA@CWS","MIA","CWS","","","","",""
"37139-74146","C","Spencer","Spencer Kieboom","Kieboom","5.148077157827524","52","2100","COL@WAS","WAS","COL","","","","",""
"37139-82563","SS","Garrett","Garrett Hampson","Hampson","5.653846153846154","52","2100","COL@WAS","COL","WAS","","","","",""
"37139-12931","OF","Wil","Wil Myers","Myers","7.384375254313151","96","2100","SDP@NYM","SDP","NYM","","","","",""
"37139-70277","C","Kevan","Kevan Smith","Smith","8.090909090909092","33","2100","LAA@LOS","LAA","LOS","","","","",""
"37139-52885","C","Dustin","Dustin Garneau","Garneau","7.030434649923573","23","2100","LAA@LOS","LAA","LOS","","","","",""
"37139-13009","C","Austin","Austin Romine","Romine","5.886842024953742","38","2100","NYY@MIN","NYY","MIN","","","","",""
"37139-110366","C","Wilkin","Wilkin Castillo","Castillo","6.5","2","2100","MIA@CWS","MIA","CWS","","","","",""
"37139-104273","C","Anthony","Anthony Bemboom","Bemboom","4.166666666666667","3","2100","LAA@LOS","LAA","LOS","","","","",""
"37139-101276","OF","Jon","Jon Berti","Berti","6.745454268022017","22","2100","MIA@CWS","MIA","CWS","IL","Oblique","","",""
"37139-68546","2B","Jose","Jose Rondon","Rondon","4.101923135610727","52","2100","MIA@CWS","CWS","MIA","","","","",""
"37139-12237","C","Jonathan","Jonathan Lucroy","Lucroy","7.227396925834761","73","2100","LAA@LOS","LAA","LOS","IL","Nose","","",""
"37139-81948","2B","Breyvic","Breyvic Valera","Valera","3","1","2000","NYY@MIN","NYY","MIN","","","","",""
"37139-5153","1B","Hanley","Hanley Ramirez","Ramirez","7.050000190734863","16","2000","CLE@TOR","CLE","TOR","DTD","Shoulder","","",""
"37139-104483","1B","Jared","Jared Walsh","Walsh","3.506666564941406","15","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-11311","C","Drew","Drew Butera","Butera","4.399999891008649","7","2000","COL@WAS","COL","WAS","","","","",""
"37139-79918","C","Kyle","Kyle Higashioka","Higashioka","6.224999904632568","4","2000","NYY@MIN","NYY","MIN","","","","",""
"37139-104511","OF","Kyle","Kyle Garlick","Garlick","3.48","25","2000","LAA@LOS","LOS","LAA","","","","",""
"37139-5188","OF","Jacoby","Jacoby Ellsbury","Ellsbury","0","0","2000","NYY@MIN","NYY","MIN","IL","Foot","","",""
"37139-11338","SS","Zack","Zack Cozart","Cozart","2.6394737645199426","38","2000","LAA@LOS","LAA","LOS","IL","Shoulder","","",""
"37139-5211","OF","Carlos","Carlos Gomez","Gomez","6.117647058823529","34","2000","SDP@NYM","NYM","SDP","","","","",""
"37139-83053","OF","Noel","Noel Cuevas","Cuevas","0","1","2000","COL@WAS","COL","WAS","","","","",""
"37139-14447","OF","Leonys","Leonys Martin","Martin","7.85999990609976","65","2000","CLE@TOR","CLE","TOR","","","","",""
"37139-21618","C","Rocky","Rocky Gale","Gale","1.8399999618530274","5","2000","LAA@LOS","LOS","LAA","","","","",""
"37139-12428","C","Erik","Erik Kratz","Kratz","2.6523809887114025","21","2000","NYY@MIN","NYY","MIN","","","","",""
"37139-73879","3B","Pat","Pat Valaika","Valaika","2.9679998779296874","25","2000","COL@WAS","COL","WAS","","","","",""
"37139-5279","1B","Kendrys","Kendrys Morales","Morales","5.890566268057193","53","2000","NYY@MIN","NYY","MIN","","","","",""
"37139-5292","OF","Matt","Matt Kemp","Kemp","4.215000152587891","20","2000","SDP@NYM","NYM","SDP","DTD","Ribs","","",""
"37139-39090","SS","Erik","Erik Gonzalez","Gonzalez","5.900000095367432","16","2000","STL@PIT","PIT","STL","IL","Collarbone","","",""
"37139-12475","OF","Peter","Peter Bourjos","Bourjos","1.9153845860407903","26","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-5310","OF","Rajai","Rajai Davis","Davis","7.974999904632568","4","2000","SDP@NYM","NYM","SDP","","","","",""
"37139-60630","OF","Bradley","Bradley Zimmer","Zimmer","6.744117736816406","34","2000","CLE@TOR","CLE","TOR","IL","Side","","",""
"37139-60649","C","Alex","Alex Jackson","Jackson","1","3","2000","KAN@ATL","ATL","KAN","","","","",""
"37139-83183","SS","Eric","Eric Stamets","Stamets","2.91999994913737","15","2000","CLE@TOR","CLE","TOR","","","","",""
"37139-83182","C","Eric","Eric Haase","Haase","1.5","2","2000","CLE@TOR","CLE","TOR","","","","",""
"37139-13554","1B","Yadiel","Yadiel Rivera","Rivera","3.6807691133939304","26","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-83188","3B","Kelvin","Kelvin Gutierrez","Gutierrez","7.5150001525878904","20","2000","KAN@ATL","KAN","ATL","","","","",""
"37139-83195","OF","Yonathan","Yonathan Daza","Daza","1.5333333015441895","6","2000","COL@WAS","COL","WAS","","","","",""
"37139-38140","1B","Greg","Greg Bird","Bird","6.769999694824219","10","2000","NYY@MIN","NYY","MIN","IL","Foot","","",""
"37139-85246","1B","Josh","Josh Fuentes","Fuentes","1.3777777353922527","9","2000","COL@WAS","COL","WAS","","","","",""
"37139-13575","2B","Jose","Jose Pirela","Pirela","0","2","2000","SDP@NYM","SDP","NYM","","","","",""
"37139-79112","SS","Yu","Yu Chang","Chang","0","2","2000","CLE@TOR","CLE","TOR","","","","",""
"37139-5399","1B","Martin","Martin Prado","Prado","4.785185072157118","54","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-79141","1B","Ryan","Ryan O'Hearn","O'Hearn","6.992727383700284","55","2000","KAN@ATL","KAN","ATL","","","","",""
"37139-79151","3B","Taylor","Taylor Ward","Ward","1.5333333015441895","6","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-21815","OF","Socrates","Socrates Brito","Brito","2.9411764705882355","17","2000","CLE@TOR","TOR","CLE","","","","",""
"37139-62780","SS","Wilmer","Wilmer Difo","Difo","5.469230847480969","39","2000","COL@WAS","WAS","COL","","","","",""
"37139-79176","OF","JT","JT Riddle","Riddle","5.0588235294117645","51","2000","MIA@CWS","MIA","CWS","IL","Forearm","","",""
"37139-79183","OF","Daniel","Daniel Palka","Palka","1.8235294117647058","17","2000","MIA@CWS","CWS","MIA","","","","",""
"37139-79195","3B","Miguel","Miguel Andujar","Andujar","2.308333396911621","12","2000","NYY@MIN","NYY","MIN","IL","Shoulder","","",""
"37139-5504","2B","Ian","Ian Kinsler","Kinsler","6.227848101265823","79","2000","SDP@NYM","SDP","NYM","","","","",""
"37139-79236","OF","Drew","Drew Jackson","Jackson","1","3","2000","LAA@LOS","LOS","LAA","","","","",""
"37139-79247","SS","Edmundo","Edmundo Sosa","Sosa","1","3","2000","STL@PIT","STL","PIT","","","","",""
"37139-101787","OF","LaMonte","LaMonte Wade Jr.","Wade Jr.","4.599999904632568","2","2000","NYY@MIN","MIN","NYY","IL","Thumb","","",""
"37139-79271","SS","Richard","Richard Urena","Urena","3.0250000953674316","16","2000","CLE@TOR","TOR","CLE","","","","",""
"37139-38316","OF","Charlie","Charlie Tilson","Tilson","5.170370596426505","54","2000","MIA@CWS","CWS","MIA","","","","",""
"37139-79279","OF","Andrew","Andrew Stevenson","Stevenson","3.0666667090521917","9","2000","COL@WAS","WAS","COL","","","","",""
"37139-101807","C","Seby","Seby Zavala","Zavala","2.066666603088379","3","2000","MIA@CWS","CWS","MIA","","","","",""
"37139-101821","1B","Edwin","Edwin Rios","Rios","5.762499809265137","8","2000","LAA@LOS","LOS","LAA","","","","",""
"37139-101835","C","Austin","Austin Allen","Allen","3.5190476917085194","21","2000","SDP@NYM","SDP","NYM","","","","",""
"37139-101837","OF","Jason","Jason Martin","Martin","3.8842106869346216","19","2000","STL@PIT","PIT","STL","","","","",""
"37139-101842","3B","Ty","Ty France","France","5.576470767750459","34","2000","SDP@NYM","SDP","NYM","","","","",""
"37139-101844","OF","Lane","Lane Thomas","Thomas","4.720000076293945","10","2000","STL@PIT","STL","PIT","","","","",""
"37139-85477","OF","Isaac","Isaac Galloway","Galloway","3.4052629972759045","19","2000","MIA@CWS","MIA","CWS","IL","Undisclosed","","",""
"37139-52713","OF","Peter","Peter O'Brien","O'Brien","5.314285823277065","14","2000","MIA@CWS","MIA","CWS","","","","",""
"37139-96762","2B","Kevin","Kevin Kramer","Kramer","6.199999809265137","1","2000","STL@PIT","PIT","STL","","","","",""
"37139-96764","OF","Jonathan","Jonathan Davis","Davis","3.2555554707845054","18","2000","CLE@TOR","TOR","CLE","","","","",""
"37139-38411","2B","Alen","Alen Hanson","Hanson","3.8333333333333335","18","2000","CLE@TOR","TOR","CLE","","","","",""
"37139-101910","1B","Connor","Connor Joe","Joe","1.149999976158142","8","2000","LAA@LOS","LOS","LAA","","","","",""
"37139-95776","OF","Pablo","Pablo Reyes","Reyes","2.1956521739130435","23","2000","STL@PIT","PIT","STL","","","","",""
"37139-110118","1B","Rangel","Rangel Ravelo","Ravelo","0.75","8","2000","STL@PIT","STL","PIT","","","","",""
"37139-79401","C","Will","Will Smith","Smith","11.088889227973091","9","2000","LAA@LOS","LOS","LAA","","","","",""
"37139-16964","OF","Yoenis","Yoenis Cespedes","Cespedes","11.460526315789474","38","2000","SDP@NYM","NYM","SDP","IL","Ankle","","",""
"37139-72264","SS","Max","Max Moroff","Moroff","2.9799999237060546","20","2000","CLE@TOR","CLE","TOR","","","","",""
"37139-80459","OF","Franchy","Franchy Cordero","Cordero","5.100000169542101","9","2000","SDP@NYM","SDP","NYM","IL","Quadriceps","","",""
"37139-13900","2B","Jedd","Jedd Gyorko","Gyorko","3.1973684210526314","38","2000","STL@PIT","STL","PIT","IL","Wrist","","",""
"37139-21074","OF","Michael A.","Michael A. Taylor","Taylor","3.1209301615870277","43","2000","COL@WAS","WAS","COL","","","","",""
"37139-13917","OF","Juan","Juan Lagares","Lagares","3.503658387719131","82","2000","SDP@NYM","NYM","SDP","","","","",""
"37139-16992","3B","Jake","Jake Elmore","Elmore","0.2727272727272727","11","2000","STL@PIT","PIT","STL","","","","",""
"37139-81530","OF","Nicky","Nicky Delmonico","Delmonico","5.199999854678199","21","2000","MIA@CWS","CWS","MIA","DTD","Shoulder","","",""
"37139-12924","OF","Lonnie","Lonnie Chisenhall","Chisenhall","7.472413687870421","29","2000","STL@PIT","PIT","STL","IL","Calf","","",""
"37139-82581","OF","Michael","Michael Hermosillo","Hermosillo","6.199999809265137","1","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-54952","OF","Aaron","Aaron Altherr","Altherr","1.51034480127795","29","2000","SDP@NYM","NYM","SDP","","","","",""
"37139-14004","1B","Justin","Justin Bour","Bour","8.102222357855903","45","2000","LAA@LOS","LAA","LOS","","","","",""
"37139-82613","2B","Thairo","Thairo Estrada","Estrada","6.78","25","2000","NYY@MIN","NYY","MIN","","","","",""
