"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","Probable Pitcher","Batting Order"
"37097-73875","OF","Jose","Jose Martinez","Martinez","7.040860083795363","93","2800","STL@PIT","STL","PIT","","","","",""
"37097-84655","OF","Stevie","Stevie Wilkerson","Wilkerson","7.213846059945913","65","2800","BAL@ARI","BAL","ARI","","","","",""
"37097-68489","OF","Dwight","Dwight Smith Jr.","Smith Jr.","9.462337345271916","77","2800","BAL@ARI","BAL","ARI","","","","",""
"37097-21584","2B","Rougned","Rougned Odor","Odor","9.559756395293444","82","2800","TEX@SEA","TEX","SEA","","","","",""
"37097-5221","3B","Asdrubal","Asdrubal Cabrera","Cabrera","9.228235581341911","85","2800","TEX@SEA","TEX","SEA","","","","",""
"37097-21637","OF","Jackie","Jackie Bradley Jr.","Bradley Jr.","9.025555419921876","90","2800","BOS@TAM","BOS","TAM","","","","",""
"37097-81046","1B","Garrett","Garrett Cooper","Cooper","11.330508474576272","59","2800","MIA@CWS","MIA","CWS","","","","",""
"37097-38074","OF","Corey","Corey Dickerson","Dickerson","8.508332994249132","36","2800","STL@PIT","PIT","STL","","","","",""
"37097-5311","C","Kurt","Kurt Suzuki","Suzuki","9.216363525390625","55","2800","COL@WAS","WAS","COL","","","","",""
"37097-21876","2B","Derek","Derek Dietrich","Dietrich","8.368131868131869","91","2800","CIN@MIL","CIN","MIL","DTD","Knee","","",""
"37097-13694","OF","Marwin","Marwin Gonzalez","Gonzalez","8.679220620687905","77","2800","NYY@MIN","MIN","NYY","","","","",""
"37097-21890","SS","Orlando","Orlando Arcia","Arcia","7.782291412353516","96","2800","CIN@MIL","MIL","CIN","","","","",""
"37097-79277","1B","Rowdy","Rowdy Tellez","Tellez","8.417948404947916","78","2800","CLE@TOR","TOR","CLE","","","","",""
"37097-101827","3B","Luis","Luis Arraez","Arraez","8.497058644014245","34","2800","NYY@MIN","MIN","NYY","","","","",""
"37097-5607","3B","Evan","Evan Longoria","Longoria","8.892770790192017","83","2800","CHC@SFG","SFG","CHC","IL","Foot","","",""
"37097-13858","C","Christian","Christian Vazquez","Vazquez","9.513252717902862","83","2800","BOS@TAM","BOS","TAM","","","","",""
"37097-81506","OF","Jordan","Jordan Luplow","Luplow","8.6152540303893","59","2800","CLE@TOR","CLE","TOR","","","","",""
"37097-13961","OF","Kevin","Kevin Kiermaier","Kiermaier","9.607864894224017","89","2800","BOS@TAM","TAM","BOS","IL","Thumb","","",""
"37097-73871","C","Carson","Carson Kelly","Kelly","8.455223880597014","67","2700","BAL@ARI","ARI","BAL","","","","",""
"37097-12585","OF","Mark","Mark Trumbo","Trumbo","9.002222357855903","90","2700","BAL@ARI","BAL","ARI","IL","Knee","","",""
"37097-65991","C","Pedro","Pedro Severino","Severino","8.13859638414885","57","2700","BAL@ARI","BAL","ARI","","","","",""
"37097-12919","SS","Jose","Jose Iglesias","Iglesias","7.243820361876756","89","2700","CIN@MIL","CIN","MIL","","","","",""
"37097-53993","OF","Harold","Harold Ramirez","Ramirez","8.580357142857142","56","2700","MIA@CWS","MIA","CWS","","","","",""
"37097-13096","2B","Brian","Brian Dozier","Dozier","8.474444580078124","90","2700","COL@WAS","WAS","COL","","","","",""
"37097-68547","OF","Tyler","Tyler O'Neill","O'Neill","7.152631257709704","38","2700","STL@PIT","STL","PIT","","","","",""
"37097-52168","3B","Colin","Colin Moran","Moran","7.79247324953797","93","2700","STL@PIT","PIT","STL","","","","",""
"37097-52187","1B","Ji-Man","Ji-Man Choi","Choi","8.43636331929789","77","2700","BOS@TAM","TAM","BOS","","","","",""
"37097-5084","C","Chris","Chris Iannetta","Iannetta","7.956818320534446","44","2700","COL@WAS","COL","WAS","","","","",""
"37097-5122","C","Alex","Alex Avila","Avila","8.534375190734863","32","2700","BAL@ARI","ARI","BAL","","","","",""
"37097-13359","C","Chris","Chris Herrmann","Herrmann","8.699999809265137","8","2700","OAK@HOU","OAK","HOU","","","","",""
"37097-5189","OF","Josh","Josh Reddick","Reddick","8.447777642144096","90","2700","OAK@HOU","HOU","OAK","","","","",""
"37097-13422","OF","Jake","Jake Marisnick","Marisnick","7.336363953429383","77","2700","OAK@HOU","HOU","OAK","","","","",""
"37097-60635","OF","Raimel","Raimel Tapia","Tapia","7.365933931790865","91","2700","COL@WAS","COL","WAS","","","","",""
"37097-21797","2B","Jose","Jose Peraza","Peraza","6.148863358931108","88","2700","CIN@MIL","CIN","MIL","","","","",""
"37097-79255","OF","Jake","Jake Bauers","Bauers","7.968131599845467","91","2700","CLE@TOR","CLE","TOR","","","","",""
"37097-13799","1B","Matt","Matt Adams","Adams","7.865713936941964","70","2700","COL@WAS","WAS","COL","","","","",""
"37097-38872","OF","Jesse","Jesse Winker","Winker","8.084269662921349","89","2700","CIN@MIL","CIN","MIL","","","","",""
"37097-6292","C","Buster","Buster Posey","Posey","7.673239264689701","71","2600","CHC@SFG","SFG","CHC","","","","",""
"37097-12935","2B","Dee","Dee Gordon","Gordon","7.84933349609375","75","2600","TEX@SEA","SEA","TEX","","","","",""
"37097-21161","2B","Yolmer","Yolmer Sanchez","Sanchez","6.450574852954382","87","2600","MIA@CWS","CWS","MIA","","","","",""
"37097-21165","C","Roberto","Roberto Perez","Perez","9.319718481789172","71","2600","CLE@TOR","CLE","TOR","","","","",""
"37097-82655","C","Danny","Danny Jansen","Jansen","6.865789313065378","76","2600","CLE@TOR","TOR","CLE","","","","",""
"37097-54049","2B","Aledmys","Aledmys Diaz","Diaz","9.449999809265137","32","2600","OAK@HOU","HOU","OAK","IL","Hamstring","","",""
"37097-52150","OF","Clint","Clint Frazier","Frazier","10.264150943396226","53","2600","NYY@MIN","NYY","MIN","","","","",""
"37097-80848","C","Victor","Victor Caratini","Caratini","7.085365853658536","41","2600","CHC@SFG","CHC","SFG","","","","",""
"37097-5077","OF","Dexter","Dexter Fowler","Fowler","7.825555419921875","90","2600","STL@PIT","STL","PIT","","","","",""
"37097-5104","3B","Pablo","Pablo Sandoval","Sandoval","6.841111246744791","90","2600","CHC@SFG","SFG","CHC","","","","",""
"37097-11344","C","Jason","Jason Castro","Castro","9.362499872843424","48","2600","NYY@MIN","MIN","NYY","","","","",""
"37097-5265","C","Matt","Matt Wieters","Wieters","6.800000313000801","39","2600","STL@PIT","STL","PIT","","","","",""
"37097-60650","SS","Jung Ho","Jung Ho Kang","Kang","6.084210312157347","57","2600","STL@PIT","PIT","STL","","","","",""
"37097-79115","OF","Greg","Greg Allen","Allen","6.286486651446368","37","2600","CLE@TOR","CLE","TOR","","","","",""
"37097-5393","OF","Melky","Melky Cabrera","Cabrera","7.106097709841844","82","2600","STL@PIT","PIT","STL","","","","",""
"37097-85266","1B","Kevin","Kevin Cron","Cron","7.12962962962963","27","2600","BAL@ARI","ARI","BAL","","","","",""
"37097-79127","OF","Derek","Derek Fisher","Fisher","9.268750190734863","16","2600","OAK@HOU","HOU","OAK","","","","",""
"37097-38247","2B","Hanser","Hanser Alberto","Alberto","7.193827311197917","81","2600","BAL@ARI","BAL","ARI","","","","",""
"37097-38252","OF","Stephen","Stephen Piscotty","Piscotty","8.965789794921875","76","2600","OAK@HOU","OAK","HOU","IL","Knee","","",""
"37097-13685","2B","Brock","Brock Holt","Holt","8.460975460889863","41","2600","BOS@TAM","BOS","TAM","","","","",""
"37097-79238","OF","Steven","Steven Duggar","Duggar","7.268656716417911","67","2600","CHC@SFG","SFG","CHC","","","","",""
"37097-13854","OF","Robbie","Robbie Grossman","Grossman","8.087805026915015","82","2600","OAK@HOU","OAK","HOU","","","","",""
"37097-13966","3B","Kyle","Kyle Seager","Seager","7.884444173177084","45","2600","TEX@SEA","SEA","TEX","","","","",""
"37097-11989","OF","Jon","Jon Jay","Jay","7.321052952816612","19","2600","MIA@CWS","CWS","MIA","","","","",""
"37097-12495","C","Welington","Welington Castillo","Castillo","6.464102720602964","39","2500","MIA@CWS","CWS","MIA","","","","",""
"37097-16948","2B","Kolten","Kolten Wong","Wong","8.288421309621711","95","2500","STL@PIT","STL","PIT","","","","",""
"37097-17025","2B","Joe","Joe Panik","Panik","7.06067443161868","89","2500","CHC@SFG","SFG","CHC","","","","",""
"37097-21172","OF","Brandon","Brandon Drury","Drury","6.906579268606086","76","2500","CLE@TOR","TOR","CLE","","","","",""
"37097-68478","OF","Chad","Chad Pinder","Pinder","6.993055555555555","72","2500","OAK@HOU","OAK","HOU","","","","",""
"37097-13209","C","Manny","Manny Pina","Pina","4.520454406738281","44","2500","CIN@MIL","MIL","CIN","","","","",""
"37097-68531","3B","Brian","Brian Anderson","Anderson","9.22947355571546","95","2500","MIA@CWS","MIA","CWS","","","","",""
"37097-80847","OF","Mike","Mike Tauchman","Tauchman","8.236170342627991","47","2500","NYY@MIN","NYY","MIN","","","","",""
"37097-13286","2B","Scooter","Scooter Gennett","Gennett","2.861538520226112","13","2500","CIN@MIL","CIN","MIL","","","","",""
"37097-13412","3B","Donovan","Donovan Solano","Solano","6.469230847480969","39","2500","CHC@SFG","SFG","CHC","","","","",""
"37097-38016","1B","Jesus","Jesus Aguilar","Aguilar","6.00689627110273","87","2500","CIN@MIL","MIL","CIN","","","","",""
"37097-13516","C","Stephen","Stephen Vogt","Vogt","6.831372429342831","51","2500","CHC@SFG","SFG","CHC","","","","",""
"37097-38127","C","Tony","Tony Wolters","Wolters","7.097222222222222","72","2500","COL@WAS","COL","WAS","","","","",""
"37097-79240","C","Aramis","Aramis Garcia","Garcia","8.34999974568685","6","2500","CHC@SFG","SFG","CHC","","","","",""
"37097-71217","C","Omar","Omar Narvaez","Narvaez","9.60120511342244","83","2500","TEX@SEA","SEA","TEX","","","","",""
"37097-52878","OF","Billy","Billy McKinney","McKinney","7.002000122070313","50","2500","CLE@TOR","TOR","CLE","","","","",""
"37097-6047","OF","Cameron","Cameron Maybin","Maybin","9.366666521344866","42","2500","NYY@MIN","NYY","MIN","IL","Calf","","",""
"37097-38938","OF","Mac","Mac Williamson","Williamson","6.50250015258789","40","2400","TEX@SEA","SEA","TEX","","","","",""
"37097-53844","3B","Matt","Matt Duffy","Duffy","8.55151552142519","132","2400","BOS@TAM","TAM","BOS","IL","Hamstring","","",""
"37097-70435","OF","Ben","Ben Gamel","Gamel","5.998837493186773","86","2400","CIN@MIL","MIL","CIN","","","","",""
"37097-68496","1B","Sam","Sam Travis","Travis","4.173333231608073","15","2400","BOS@TAM","BOS","TAM","","","","",""
"37097-68524","1B","AJ","AJ Reed","Reed","7.283333460489909","6","2400","MIA@CWS","CWS","MIA","","","","",""
"37097-52151","OF","Phillip","Phillip Ervin","Ervin","6.102941176470588","34","2400","CIN@MIL","CIN","MIL","","","","",""
"37097-68538","2B","Franklin","Franklin Barreto","Barreto","6.818181818181818","11","2400","OAK@HOU","OAK","HOU","","","","",""
"37097-68627","1B","Tyler","Tyler White","White","6.15070439728213","71","2400","OAK@HOU","HOU","OAK","","","","",""
"37097-5181","C","Yadier","Yadier Molina","Molina","7.715492785816461","71","2400","STL@PIT","STL","PIT","IL","Thumb","","",""
"37097-37983","C","Mike","Mike Zunino","Zunino","6.359999778053977","55","2400","BOS@TAM","TAM","BOS","","","","",""
"37097-60652","3B","Christian","Christian Arroyo","Arroyo","7.726666768391927","15","2400","BOS@TAM","TAM","BOS","IL","Elbow","","",""
"37097-60655","SS","Willy","Willy Adames","Adames","7.530851323553857","94","2400","BOS@TAM","TAM","BOS","","","","",""
"37097-38136","2B","Addison","Addison Russell","Russell","6.501886907613502","53","2400","CHC@SFG","CHC","SFG","","","","",""
"37097-13794","OF","Delino","Delino DeShields","DeShields","7.696922889122596","65","2400","TEX@SEA","TEX","SEA","","","","",""
"37097-79847","3B","Jose","Jose Osuna","Osuna","6.341666751437717","36","2400","STL@PIT","PIT","STL","","","","",""
"37097-102411","C","Andrew","Andrew Knizner","Knizner","3.7400001525878905","5","2300","STL@PIT","STL","PIT","","","","",""
"37097-82251","OF","Tim","Tim Locastro","Locastro","6.777358720887382","53","2300","BAL@ARI","ARI","BAL","","","","",""
"37097-16981","C","Yan","Yan Gomes","Gomes","6.013559115135063","59","2300","COL@WAS","WAS","COL","","","","",""
"37097-17105","C","Sandy","Sandy Leon","Leon","5.104878123213605","41","2300","BOS@TAM","BOS","TAM","","","","",""
"37097-84742","C","Willians","Willians Astudillo","Astudillo","7.033333020332532","39","2300","NYY@MIN","MIN","NYY","IL","Oblique","","",""
"37097-13072","3B","Logan","Logan Forsythe","Forsythe","8.743939024029356","66","2300","TEX@SEA","TEX","SEA","","","","",""
"37097-52171","C","Kevin","Kevin Plawecki","Plawecki","5.328947368421052","38","2300","CLE@TOR","CLE","TOR","","","","",""
"37097-68557","OF","Ryan","Ryan Cordell","Cordell","5.1940298507462686","67","2300","MIA@CWS","CWS","MIA","","","","",""
"37097-5076","OF","Carlos","Carlos Gonzalez","Gonzalez","6.271111382378472","45","2300","CHC@SFG","CHC","SFG","","","","",""
"37097-97257","OF","Myles","Myles Straw","Straw","6.884848392370976","33","2300","OAK@HOU","HOU","OAK","","","","",""
"37097-13416","C","Tim","Tim Federowicz","Federowicz","5.399999867314878","23","2300","TEX@SEA","TEX","SEA","","","","",""
"37097-79204","SS","Richie","Richie Martin","Martin","4.615789313065378","76","2300","BAL@ARI","BAL","ARI","","","","",""
"37097-101753","OF","Dylan","Dylan Moore","Moore","5.187878695401278","66","2300","TEX@SEA","SEA","TEX","","","","",""
"37097-79249","OF","Harrison","Harrison Bader","Bader","6.4397590361445785","83","2300","STL@PIT","STL","PIT","","","","",""
"37097-5591","1B","Howie","Howie Kendrick","Kendrick","9.215189873417721","79","2300","COL@WAS","WAS","COL","","","","",""
"37097-81511","C","Kyle","Kyle Farmer","Farmer","4.779104659806436","67","2300","CIN@MIL","CIN","MIL","IL","Concussion","","",""
"37097-38571","3B","Travis","Travis Shaw","Shaw","6.124561510587993","57","2300","CIN@MIL","MIL","CIN","","","","",""
"37097-5904","1B","Chris","Chris Davis","Davis","6.0171430315290175","70","2300","BAL@ARI","BAL","ARI","","","","",""
"37097-71466","1B","Ryon","Ryon Healy","Healy","9.37872314453125","47","2300","TEX@SEA","SEA","TEX","IL","Back","","",""
"37097-38955","OF","Joey","Joey Rickard","Rickard","5.833333333333333","42","2200","CHC@SFG","SFG","CHC","","","","",""
"37097-73832","2B","Joey","Joey Wendle","Wendle","5.704999923706055","40","2200","BOS@TAM","TAM","BOS","","","","",""
"37097-6276","1B","Neil","Neil Walker","Walker","6.348571341378348","70","2200","MIA@CWS","MIA","CWS","","","","",""
"37097-12521","1B","Yonder","Yonder Alonso","Alonso","6.807462777664412","67","2200","COL@WAS","COL","WAS","","","","",""
"37097-80457","OF","Adam","Adam Engel","Engel","5.234482863853717","29","2200","MIA@CWS","CWS","MIA","","","","",""
"37097-17012","C","Curt","Curt Casali","Casali","6.351612706338206","62","2200","CIN@MIL","CIN","MIL","IL","Knee","","",""
"37097-68471","2B","Tony","Tony Kemp","Kemp","6.579687595367432","64","2200","OAK@HOU","HOU","OAK","","","","",""
"37097-13238","C","Josh","Josh Phegley","Phegley","7.757894415604441","76","2200","OAK@HOU","OAK","HOU","","","","",""
"37097-52161","3B","Rio","Rio Ruiz","Ruiz","5.896511698878089","86","2200","BAL@ARI","BAL","ARI","","","","",""
"37097-68546","2B","Jose","Jose Rondon","Rondon","4.101923135610727","52","2200","MIA@CWS","CWS","MIA","","","","",""
"37097-13304","C","Tucker","Tucker Barnhart","Barnhart","5.71000010172526","60","2200","CIN@MIL","CIN","MIL","IL","Oblique","","",""
"37097-70665","C","Jacob","Jacob Stallings","Stallings","4.918518631546585","27","2200","STL@PIT","PIT","STL","","","","",""
"37097-54307","C","Elias","Elias Diaz","Diaz","6.141269744388641","63","2200","STL@PIT","PIT","STL","","","","",""
"37097-13390","SS","Miguel","Miguel Rojas","Rojas","7.409574468085107","94","2200","MIA@CWS","MIA","CWS","DTD","Shoulder","","",""
"37097-83051","2B","David","David Bote","Bote","7.648837067360102","86","2200","CHC@SFG","CHC","SFG","","","","",""
"37097-21699","OF","Tyler","Tyler Austin","Austin","5.360605875651042","66","2200","CHC@SFG","SFG","CHC","","","","",""
"37097-83164","OF","Jake","Jake Cave","Cave","5.28823538387523","34","2200","NYY@MIN","MIN","NYY","","","","",""
"37097-79121","OF","Bobby","Bobby Bradley","Bradley","5.7866668701171875","15","2200","CLE@TOR","CLE","TOR","","","","",""
"37097-13614","OF","Cesar","Cesar Puello","Puello","8.027272542317709","33","2200","MIA@CWS","MIA","CWS","","","","",""
"37097-5474","1B","Mark","Mark Reynolds","Reynolds","4.123077001327124","78","2200","COL@WAS","COL","WAS","","","","",""
"37097-79205","SS","Yairo","Yairo Munoz","Munoz","4.672727272727273","55","2200","STL@PIT","STL","PIT","","","","",""
"37097-79219","SS","Cole","Cole Tucker","Tucker","5.1499999196905835","38","2200","STL@PIT","PIT","STL","","","","",""
"37097-38276","OF","Albert","Albert Almora Jr.","Almora Jr.","6.079570154989919","93","2200","CHC@SFG","CHC","SFG","","","","",""
"37097-5532","1B","Steve","Steve Pearce","Pearce","5.286207001784752","29","2200","BOS@TAM","BOS","TAM","IL","Back","","",""
"37097-79262","1B","Ronald","Ronald Guzman","Guzman","7.4772727272727275","66","2200","TEX@SEA","TEX","SEA","","","","",""
"37097-38324","C","Jorge","Jorge Alfaro","Alfaro","7.785526476408306","76","2200","MIA@CWS","MIA","CWS","","","","",""
"37097-5608","OF","Ben","Ben Zobrist","Zobrist","6.861538226787861","26","2200","CHC@SFG","CHC","SFG","DTD","Personal","","",""
"37097-95772","C","Beau","Beau Taylor","Taylor","7.699999809265137","8","2200","OAK@HOU","OAK","HOU","","","","",""
"37097-13892","3B","Hernan","Hernan Perez","Perez","5.5","59","2200","CIN@MIL","MIL","CIN","","","","",""
"37097-104085","OF","Josh","Josh VanMeter","VanMeter","3.9176469690659466","34","2200","CIN@MIL","CIN","MIL","","","","",""
"37097-53007","3B","Daniel","Daniel Robertson","Robertson","6.150847354177701","59","2200","BOS@TAM","TAM","BOS","IL","Knee","","",""
"37097-104629","2B","Jack","Jack Mayfield","Mayfield","4.28125","16","2100","OAK@HOU","HOU","OAK","","","","",""
"37097-12660","2B","Daniel","Daniel Descalso","Descalso","4.469013912577025","71","2100","CHC@SFG","CHC","SFG","","","","",""
"37097-74146","C","Spencer","Spencer Kieboom","Kieboom","5.148077157827524","52","2100","COL@WAS","WAS","COL","","","","",""
"37097-72261","OF","Guillermo","Guillermo Heredia","Heredia","4.713792998215248","58","2100","BOS@TAM","TAM","BOS","","","","",""
"37097-53837","3B","Marco","Marco Hernandez","Hernandez","5.980769230769231","26","2100","BOS@TAM","BOS","TAM","","","","",""
"37097-82563","SS","Garrett","Garrett Hampson","Hampson","5.653846153846154","52","2100","COL@WAS","COL","WAS","","","","",""
"37097-13009","C","Austin","Austin Romine","Romine","5.886842024953742","38","2100","NYY@MIN","NYY","MIN","","","","",""
"37097-101276","OF","Jon","Jon Berti","Berti","6.745454268022017","22","2100","MIA@CWS","MIA","CWS","IL","Oblique","","",""
"37097-13253","C","Martin","Martin Maldonado","Maldonado","6.219737002724095","76","2100","CHC@SFG","CHC","SFG","","","","",""
"37097-5114","OF","Curtis","Curtis Granderson","Granderson","6.257831619446536","83","2100","MIA@CWS","MIA","CWS","","","","",""
"37097-82977","C","Isiah","Isiah Kiner-Falefa","Kiner-Falefa","6.4868421052631575","38","2100","TEX@SEA","TEX","SEA","","","","",""
"37097-58431","OF","Terrance","Terrance Gore","Gore","5.3540542190139355","37","2100","NYY@MIN","NYY","MIN","","","","",""
"37097-13407","C","Bryan","Bryan Holaday","Holaday","7.678947047183388","19","2100","MIA@CWS","MIA","CWS","","","","",""
"37097-13535","SS","Ehire","Ehire Adrianza","Adrianza","6.458490335716392","53","2100","NYY@MIN","MIN","NYY","","","","",""
"37097-109803","C","Austin","Austin Nola","Nola","4.340909090909091","22","2100","TEX@SEA","SEA","TEX","","","","",""
"37097-13554","1B","Yadiel","Yadiel Rivera","Rivera","3.8624998728434243","24","2100","MIA@CWS","MIA","CWS","","","","",""
"37097-79104","C","Zack","Zack Collins","Collins","5.922222137451172","9","2100","MIA@CWS","CWS","MIA","","","","",""
"37097-13593","OF","Keon","Keon Broxton","Broxton","4.440844898492518","71","2100","BAL@ARI","BAL","ARI","","","","",""
"37097-13638","2B","Wilmer","Wilmer Flores","Flores","6.2863637750799","44","2100","BAL@ARI","ARI","BAL","","","","",""
"37097-5473","OF","Gerardo","Gerardo Parra","Parra","5.759722391764323","72","2100","COL@WAS","WAS","COL","","","","",""
"37097-13710","2B","Yangervis","Yangervis Solarte","Solarte","4.796428680419922","28","2100","MIA@CWS","MIA","CWS","","","","",""
"37097-52995","C","Luke","Luke Maile","Maile","4.104878123213605","41","2100","CLE@TOR","TOR","CLE","","","","",""
"37097-110366","C","Wilkin","Wilkin Castillo","Castillo","6.5","2","2100","MIA@CWS","MIA","CWS","","","","",""
"37097-71509","C","Juan","Juan Graterol","Graterol","3.1666666666666665","3","2100","CIN@MIL","CIN","MIL","","","","",""
"37097-71508","SS","Mike","Mike Freeman","Freeman","6.156410412910657","39","2100","CLE@TOR","CLE","TOR","","","","",""
"37097-12168","2B","Starlin","Starlin Castro","Castro","7.332291920979817","96","2100","MIA@CWS","MIA","CWS","","","","",""
"37097-81948","2B","Breyvic","Breyvic Valera","Valera","3","1","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-81951","C","Taylor","Taylor Davis","Davis","7.400000254313151","6","2000","CHC@SFG","CHC","SFG","","","","",""
"37097-79918","C","Kyle","Kyle Higashioka","Higashioka","6.224999904632568","4","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-61506","C","Oscar","Oscar Hernandez","Hernandez","0","0","2000","BOS@TAM","BOS","TAM","","","","",""
"37097-14447","OF","Leonys","Leonys Martin","Martin","7.85999990609976","65","2000","CLE@TOR","CLE","TOR","","","","",""
"37097-12428","C","Erik","Erik Kratz","Kratz","2.6523809887114025","21","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-73879","3B","Pat","Pat Valaika","Valaika","2.9679998779296874","25","2000","COL@WAS","COL","WAS","","","","",""
"37097-39090","SS","Erik","Erik Gonzalez","Gonzalez","5.900000095367432","16","2000","STL@PIT","PIT","STL","IL","Collarbone","","",""
"37097-12505","2B","Eduardo","Eduardo Nunez","Nunez","5.1100001017252605","60","2000","BOS@TAM","BOS","TAM","","","","",""
"37097-53476","OF","Scott","Scott Schebler","Schebler","5.189999898274739","30","2000","CIN@MIL","CIN","MIL","","","","",""
"37097-96742","C","Nick","Nick Ciuffo","Ciuffo","1","3","2000","CIN@MIL","CIN","MIL","IL","Thumb","","",""
"37097-84471","OF","Nick","Nick Martini","Martini","7.5763638583096595","55","2000","OAK@HOU","OAK","HOU","","","","",""
"37097-96762","2B","Kevin","Kevin Kramer","Kramer","6.199999809265137","1","2000","STL@PIT","PIT","STL","","","","",""
"37097-96764","OF","Jonathan","Jonathan Davis","Davis","3.2555554707845054","18","2000","CLE@TOR","TOR","CLE","","","","",""
"37097-72264","SS","Max","Max Moroff","Moroff","2.9799999237060546","20","2000","CLE@TOR","CLE","TOR","","","","",""
"37097-21074","OF","Michael A.","Michael A. Taylor","Taylor","3.1209301615870277","43","2000","COL@WAS","WAS","COL","","","","",""
"37097-16992","3B","Jake","Jake Elmore","Elmore","0.2727272727272727","11","2000","STL@PIT","PIT","STL","","","","",""
"37097-82536","OF","Cedric","Cedric Mullins","Mullins","4.245454614812678","22","2000","BAL@ARI","BAL","ARI","","","","",""
"37097-82551","2B","Shed","Shed Long","Long","7.717646879308364","17","2000","TEX@SEA","SEA","TEX","IL","Hand","","",""
"37097-12924","OF","Lonnie","Lonnie Chisenhall","Chisenhall","7.472413687870421","29","2000","STL@PIT","PIT","STL","IL","Calf","","",""
"37097-21166","OF","Michael","Michael Reed","Reed","0","4","2000","CHC@SFG","SFG","CHC","","","","",""
"37097-82613","2B","Thairo","Thairo Estrada","Estrada","6.78","25","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-82646","OF","Justin","Justin Williams","Williams","0","1","2000","STL@PIT","STL","PIT","","","","",""
"37097-82659","SS","Carter","Carter Kieboom","Kieboom","5.890909368341619","11","2000","COL@WAS","WAS","COL","","","","",""
"37097-17151","OF","Dalton","Dalton Pompey","Pompey","1.8","5","2000","CLE@TOR","TOR","CLE","IL","Concussion","","",""
"37097-103217","3B","Jake","Jake Noll","Noll","2.7750000953674316","8","2000","COL@WAS","WAS","COL","","","","",""
"37097-54080","OF","Austin","Austin Dean","Dean","4.506249904632568","32","2000","MIA@CWS","MIA","CWS","","","","",""
"37097-13144","OF","JB","JB Shuck","Shuck","3.288889001916956","27","2000","STL@PIT","PIT","STL","","","","",""
"37097-82824","1B","Mike","Mike Ford","Ford","8.127272865988992","11","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-13201","C","Jesus","Jesus Sucre","Sucre","3.814285641624814","21","2000","BAL@ARI","BAL","ARI","","","","",""
"37097-68509","OF","Mark","Mark Zagunis","Zagunis","2.4793103974441","29","2000","CHC@SFG","CHC","SFG","","","","",""
"37097-68513","2B","Alex","Alex Blandino","Blandino","3.4028985949530117","69","2000","CIN@MIL","CIN","MIL","","","","",""
"37097-5037","C","Nick","Nick Hundley","Hundley","3.7903225806451615","31","2000","OAK@HOU","OAK","HOU","IL","Knee","","",""
"37097-68537","2B","Tyler","Tyler Wade","Wade","6.354999923706055","20","2000","NYY@MIN","NYY","MIN","","","","",""
"37097-52156","OF","Rosell","Rosell Herrera","Herrera","3.6904761904761907","63","2000","MIA@CWS","MIA","CWS","","","","",""
"37097-80836","SS","Tzu-Wei","Tzu-Wei Lin","Lin","3.315384498009315","13","2000","BOS@TAM","BOS","TAM","","","","",""
"37097-68554","SS","Andrew","Andrew Velazquez","Velazquez","1.2399999618530273","10","2000","CLE@TOR","CLE","TOR","IL","Undisclosed","","",""
"37097-80852","2B","Ildemaro","Ildemaro Vargas","Vargas","5.501492628410681","67","2000","BAL@ARI","ARI","BAL","","","","",""
"37097-80855","2B","Adrian","Adrian Sanchez","Sanchez","0.8444444338480631","18","2000","COL@WAS","WAS","COL","","","","",""
"37097-5079","SS","Troy","Troy Tulowitzki","Tulowitzki","6.1400001525878904","5","2000","NYY@MIN","NYY","MIN","IL","Calf","","",""
"37097-13283","1B","Jim","Jim Adduci","Adduci","0","2","2000","CHC@SFG","CHC","SFG","","","","",""
"37097-68582","SS","Brendan","Brendan Rodgers","Rodgers","4.883999938964844","25","2000","COL@WAS","COL","WAS","IL","Shoulder","","",""
"37097-68594","OF","Anthony","Anthony Alford","Alford","0","1","2000","CLE@TOR","TOR","CLE","","","","",""
"37097-13302","OF","Kristopher","Kristopher Negron","Negron","1.5","2","2000","TEX@SEA","SEA","TEX","","","","",""
"37097-5153","1B","Hanley","Hanley Ramirez","Ramirez","7.050000190734863","16","2000","CLE@TOR","CLE","TOR","","","","",""
"37097-13346","2B","Ryan","Ryan Goins","Goins","10.100000381469727","4","2000","MIA@CWS","CWS","MIA","","","","",""
"37097-11311","C","Drew","Drew Butera","Butera","4.399999891008649","7","2000","COL@WAS","COL","WAS","","","","",""
"37097-13363","C","Ryan","Ryan Lavarnway","Lavarnway","31.799999237060547","2","2000","CIN@MIL","CIN","MIL","","","","",""
"37097-5188","OF","Jacoby","Jacoby Ellsbury","Ellsbury","0","0","2000","NYY@MIN","NYY","MIN","IL","Foot","","",""
"37097-13394","SS","Tyler","Tyler Saladino","Saladino","1.6799999237060548","20","2000","CIN@MIL","MIL","CIN","","","","",""
"37097-83053","OF","Noel","Noel Cuevas","Cuevas","0","1","2000","COL@WAS","COL","WAS","","","","",""
